unique_id,ds,NLinear,actual,unique_id,ds,DLinear,actual,unique_id,ds,NBEATS,NHITS,actual,unique_id,ds,Informer,Autoformer,VanillaTransformer,actual
1,2023-01-06,12.590137,2,1,2023-01-06,6.382256,2,1,2023-01-06,7.752223,8.18335,2,1,2023-01-06,3.973253,7.456332,7.03944,2
1,2023-01-07,13.103289,5,1,2023-01-07,6.590284,5,1,2023-01-07,7.695086,8.324516,5,1,2023-01-07,3.97381,7.391794,7.04759,5
1,2023-01-08,6.130881,9,1,2023-01-08,7.074385,9,1,2023-01-08,8.020095,8.150186,9,1,2023-01-08,3.968206,9.120496,7.071712,9
1,2022-12-13,7.132989,2,1,2022-12-13,6.904856,2,1,2022-12-13,9.188302,9.683449,2,1,2022-12-13,3.203071,8.209402,6.987216,2
1,2022-12-14,6.805218,4,1,2022-12-14,8.086942,4,1,2022-12-14,9.275954,9.719191,4,1,2022-12-14,3.251344,8.472709,7.022204,4
1,2022-12-15,8.672348,4,1,2022-12-15,6.480708,4,1,2022-12-15,9.267372,9.78527,4,1,2022-12-15,3.560993,8.40327,7.02822,4
1,2022-12-16,17.794369,5,1,2022-12-16,7.596315,5,1,2022-12-16,9.431034,9.651986,5,1,2022-12-16,3.413854,8.911622,7.0235,5
1,2022-12-17,9.985443,11,1,2022-12-17,10.590323,11,1,2022-12-17,9.368391,9.767972,11,1,2022-12-17,3.392386,8.90635,7.015586,11
1,2022-12-18,9.389388,7,1,2022-12-18,8.254708,7,1,2022-12-18,9.324716,9.722694,7,1,2022-12-18,3.505157,8.597836,7.005567,7
1,2022-12-19,5.161692,11,1,2022-12-19,5.807436,11,1,2022-12-19,9.448113,9.69663,11,1,2022-12-19,3.462475,8.798434,7.000774,11
1,2022-12-20,13.286436,6,1,2022-12-20,7.618797,6,1,2022-12-20,9.481104,9.510313,6,1,2022-12-20,3.55584,9.060713,7.009454,6
1,2022-12-21,12.083804,5,1,2022-12-21,6.546334,5,1,2022-12-21,8.880045,9.612645,5,1,2022-12-21,3.557026,8.573041,7.018716,5
1,2022-12-22,15.348853,7,1,2022-12-22,6.290784,7,1,2022-12-22,9.11942,9.31023,7,1,2022-12-22,3.558583,8.883339,7.030404,7
1,2022-12-23,10.655401,7,1,2022-12-23,8.229218,7,1,2022-12-23,8.86057,9.526451,7,1,2022-12-23,3.55965,8.768934,7.038999,7
1,2022-12-24,10.491431,4,1,2022-12-24,7.037964,4,1,2022-12-24,9.182772,9.527946,4,1,2022-12-24,3.558608,8.410541,7.040114,4
1,2022-12-25,9.081705,4,1,2022-12-25,8.844069,4,1,2022-12-25,9.169508,9.554255,4,1,2022-12-25,3.558362,8.938738,7.044042,4
1,2022-12-26,11.7095,1,1,2022-12-26,10.703135,1,1,2022-12-26,9.26001,9.479605,1,1,2022-12-26,3.36834,8.601408,7.039078,1
1,2022-12-27,10.489948,4,1,2022-12-27,7.547721,4,1,2022-12-27,9.451201,9.726015,4,1,2022-12-27,3.862255,9.306037,7.04176,4
1,2022-12-28,13.923008,3,1,2022-12-28,6.771592,3,1,2022-12-28,9.227199,9.73916,3,1,2022-12-28,3.86567,9.098549,7.04863,3
1,2022-12-29,12.724376,4,1,2022-12-29,6.614602,4,1,2022-12-29,9.176283,9.943361,4,1,2022-12-29,4.004967,9.302376,7.042498,4
1,2022-12-30,10.327039,7,1,2022-12-30,7.684308,7,1,2022-12-30,9.51203,9.838306,7,1,2022-12-30,3.180216,9.306803,7.041398,7
1,2022-12-31,10.667882,4,1,2022-12-31,7.090574,4,1,2022-12-31,9.530064,10.05089,4,1,2022-12-31,3.479585,9.425577,7.035708,4
1,2023-01-01,9.627617,10,1,2023-01-01,7.127556,10,1,2023-01-01,9.195911,10.035642,10,1,2023-01-01,3.383241,9.381012,7.030762,10
1,2023-01-02,3.472302,2,1,2023-01-02,9.430967,2,1,2023-01-02,9.241241,9.981464,2,1,2023-01-02,3.711305,9.252897,7.034033,2
1,2023-01-03,6.944834,19,1,2023-01-03,7.862904,19,1,2023-01-03,9.407189,9.861617,19,1,2023-01-03,3.960206,9.303535,7.04099,19
1,2023-01-04,9.013556,7,1,2023-01-04,9.05616,7,1,2023-01-04,9.294027,9.820305,7,1,2023-01-04,3.959109,9.009604,7.042298,7
1,2023-01-05,11.445875,3,1,2023-01-05,7.280324,3,1,2023-01-05,9.531281,9.690393,3,1,2023-01-05,3.960948,9.295293,7.040204,3
1,2023-01-06,12.111538,2,1,2023-01-06,6.294342,2,1,2023-01-06,8.937459,9.617713,2,1,2023-01-06,3.962912,9.074098,7.03859,2
1,2023-01-07,14.900873,5,1,2023-01-07,7.944806,5,1,2023-01-07,9.154864,9.833794,5,1,2023-01-07,3.965891,9.264688,7.038955,5
